Date,Store,Holiday_Flag,Month,Quarter,Rolling_CV,Demand_Growth,Demand_Momentum,Fuel_Change,CPI_Change,Unemployment_Change,Weekly_Sales
2011-02-18,9,0,2,1,0.1118171465960716,0.10032170853492728,156963.87000000005,0.02300000000000013,0.3187566000000004,0.0,610985.56
2011-02-25,9,0,2,1,0.07337802981721422,-0.1601975012306347,49545.72000000003,0.020000000000000018,0.2940823000000137,0.0,513107.2
2011-03-04,9,0,3,1,0.0739342558411668,0.05634101411946668,-2596.0999999999767,0.22299999999999986,0.29408240000000774,0.0,542016.18
2011-03-11,9,0,3,1,0.0827067283765515,-0.04470840704423262,-37495.52000000002,0.17100000000000026,0.29408229999998525,0.0,517783.5
2011-03-18,9,0,3,1,0.025780823544323615,-0.004939110651459577,-95759.45000000007,0.028999999999999915,0.25860450000001833,0.0,515226.11
2011-03-25,9,0,3,1,0.03532834655202773,-0.03442704019794329,-15618.799999999988,-0.015000000000000124,0.24441349999997897,0.0,497488.4
2011-04-01,9,0,4,2,0.020504766417540024,0.04718449716616502,-21054.040000000037,0.051000000000000156,0.24441340000001333,-0.036000000000000476,520962.14
2011-04-08,9,0,4,2,0.051751592437599456,0.07805515387356166,43842.42000000004,0.09799999999999986,0.2444135000000074,0.0,561625.92
2011-04-15,9,0,4,2,0.05029127521712302,-0.05912412304617287,13194.170000000042,0.121,0.22391599999997425,0.0,528420.28
2011-04-22,9,0,4,2,0.034709869548988255,0.03989595176021621,52013.70999999996,0.06400000000000006,0.17267240000001038,0.0,549502.11
2011-04-29,9,0,4,2,0.028490247858519297,-0.031439205938626924,11264.05999999994,0.0030000000000001137,0.17267230000001632,0.0,532226.2
2011-05-06,9,0,5,2,0.018776219036276045,0.02447248932878554,-16374.820000000065,0.09600000000000009,0.17267239999998196,0.0,545251.1
2011-05-13,9,0,5,2,0.013890348112091996,-0.01123353992316567,10705.719999999972,-0.007000000000000117,0.17267230000001632,0.0,539126.0
2011-05-20,9,0,5,2,0.02172197760686205,-0.03869058439029094,-31235.209999999963,0.008000000000000007,-0.24190200000001028,0.0,518266.9
2011-05-27,9,0,5,2,0.02810908154799813,0.06862707226720444,21607.840000000084,-0.121,-0.24190210000000434,0.0,553834.04
2011-06-03,9,0,6,2,0.052617515176480154,0.05989203913865615,41753.19000000006,-0.08700000000000019,-0.24190200000001028,0.0,587004.29
2011-06-10,9,0,6,2,0.05089046402094135,-0.06290919952220464,10950.319999999949,-0.05099999999999971,-0.24190209999997592,0.0,550076.32
2011-06-17,9,0,6,2,0.029833406890313628,0.015624777303629545,40404.23999999999,-0.01100000000000012,-0.0488414000000148,0.0,558671.14
2011-06-24,9,0,6,2,0.036884458474870964,-0.03566536477971627,-15088.109999999986,-0.04300000000000015,0.09595410000000015,0.0,538745.93
2011-07-01,9,0,7,3,0.018600089869654612,-0.003121879732808419,-49940.26000000001,-0.06999999999999984,0.09595410000000015,0.02400000000000002,537064.03
2011-07-08,9,0,7,3,0.019836466369395928,-0.002012609185537917,-14093.189999999944,-0.04400000000000004,0.09595400000000609,0.0,535983.13
2011-07-15,9,0,7,3,0.023096650789001066,-0.04318996010191589,-45837.100000000035,0.0950000000000002,0.08512869999998429,0.0,512834.04
2011-07-22,9,0,7,3,0.04176437988667643,-0.04169789509292321,-47295.99000000005,0.07599999999999962,0.058065300000009756,0.0,491449.94
2011-07-29,9,0,7,3,0.05521489034934554,-0.040695823464745984,-65614.05000000005,0.03100000000000014,0.058065300000009756,0.0,471449.98
2011-08-05,9,0,8,3,0.0703872656219095,0.17696403338483568,18896.540000000037,0.002000000000000224,0.058065299999981335,0.0,554879.67
2011-08-12,9,0,8,3,0.07120949202145103,-0.062346634541503465,7450.75,-0.04600000000000026,0.058065300000009756,0.0,520284.79
2011-08-19,9,0,8,3,0.0699131075537981,0.03946809592492606,49369.49999999994,-0.08400000000000007,0.06262549999999578,0.0,540819.44
2011-08-26,9,0,8,3,0.026582870453313808,0.003409807162257472,71213.55000000005,-0.030999999999999694,0.0633856000000037,0.0,542663.53
2011-09-02,9,0,9,3,0.021076396818177353,0.0036483011858192693,-10236.340000000084,0.009999999999999787,0.06338550000000964,0.0,544643.33
2011-09-09,9,1,9,3,0.013231704790261352,-0.02911716554024446,8500.070000000007,0.0129999999999999,0.06338549999998122,0.0,528784.86
2011-09-16,9,0,9,3,0.03868184412631984,-0.05391763674928207,-40545.409999999916,-0.020000000000000018,0.18401660000000675,0.0,500274.03
2011-09-23,9,0,9,3,0.039234593880607196,0.012932412262135706,-35919.75,-0.05899999999999972,0.34485820000000444,0.0,506743.78
2011-09-30,9,0,9,3,0.02410525570636959,0.0035979918687900625,-36076.28999999998,-0.1120000000000001,0.3448581000000104,0.0,508567.04
2011-10-07,9,0,10,4,0.04751074244980548,0.08901469509309923,25052.119999999995,-0.06999999999999984,0.34485809999998196,-0.34999999999999964,553836.98
2011-10-14,9,0,10,4,0.04197254830790263,-0.04391422183473548,29241.630000000005,-0.01100000000000012,0.31932639999999424,0.0,529515.66
2011-10-21,9,0,10,4,0.04231825420132778,0.05204671378368664,50331.429999999935,0.07900000000000018,0.16613570000001232,0.0,557075.21
2011-10-28,9,0,10,4,0.022530669619140353,-0.01534392456630762,39960.45000000001,0.018999999999999684,0.16613570000001232,0.0,548527.49
2011-11-04,9,0,11,4,0.051609173939130615,0.08992727055484484,44018.08999999997,-0.040000000000000036,0.16613579999997796,0.0,597855.07
2011-11-11,9,0,11,4,0.04411048027631665,-0.005487868489598924,65058.45999999996,-0.0349999999999997,0.16613570000001232,0.0,594574.12
2011-11-18,9,0,11,4,0.051561485238795085,-0.08772640490978645,-14660.939999999944,0.010999999999999677,0.23216450000001032,0.0,542414.27
2011-11-25,9,1,11,4,0.1897288951702906,0.5020871408858767,266226.01,-0.07199999999999962,0.2585759999999766,0.0,814753.5
2011-12-02,9,0,12,4,0.18636823648889236,-0.24748379724665193,15260.140000000014,-0.06400000000000006,0.258576000000005,0.0,613115.21
2011-12-09,9,0,12,4,0.17863569395792614,0.028073141424757697,35753.16000000003,-0.014000000000000234,0.258576000000005,0.0,630327.28
2011-12-16,9,0,12,4,0.13284265821403854,0.11935179134242757,163143.69999999995,0.0009999999999998899,0.22642809999999258,0.0,705557.97
2011-12-23,9,0,12,4,0.1877617745623405,0.28313295079070544,90571.18000000005,-0.04699999999999971,0.18356410000001233,0.0,905324.68
2011-12-30,9,1,12,4,0.21827442807091443,-0.39271692007777814,-63326.84999999998,0.016999999999999904,0.1835640999999839,0.0,549788.36
2012-01-06,9,0,1,1,0.26377462591074313,-0.054935120852685926,-110741.61000000004,0.028000000000000025,0.1835642000000064,-0.38700000000000045,519585.67
2012-01-13,9,0,1,1,0.32278160789016647,-0.08587817674032472,-230593.37,0.10400000000000009,0.18356410000001233,0.0,474964.6
2012-01-20,9,0,1,1,0.06971046145442013,0.010875421031377952,-425194.6400000001,0.006999999999999673,0.09462389999998777,0.0,480130.04
2012-01-27,9,0,1,1,0.041781050548672864,0.004834461097247722,-67337.14999999997,0.02200000000000024,0.09462390000001619,0.0,482451.21
2012-02-03,9,0,2,1,0.07150847488630874,0.1399450941370839,30382.22000000003,0.06999999999999984,0.09462389999998777,0.0,549967.89
2012-02-10,9,1,2,1,0.1167089576415437,0.10867585378484557,134771.52000000002,0.04899999999999993,0.09462400000001026,0.0,609736.12
2012-02-17,9,0,2,1,0.132567355503437,0.08073809043820468,178835.01000000007,0.10099999999999998,0.16356569999999238,0.0,658965.05
2012-02-24,9,0,2,1,0.08295548486325419,-0.14475162225978444,81127.58000000002,0.04500000000000037,0.21527209999999286,0.0,563578.79
2012-03-02,9,0,3,1,0.06394102593717997,0.0992221336079735,69530.39000000001,0.07499999999999973,0.2152719999999988,0.0,619498.28
2012-03-09,9,0,3,1,0.07238083583133915,-0.07190065160471482,-34780.17000000004,0.039000000000000146,0.21527210000002128,0.0,574955.95
2012-03-16,9,0,3,1,0.05197751990010622,-0.04275524064060909,-108591.4800000001,0.06499999999999995,0.1548076999999921,0.0,550373.57
2012-03-23,9,0,3,1,0.056621311076157074,0.0007590299076316587,-12787.470000000088,0.052999999999999936,0.07418839999999705,0.0,550791.32
2012-03-30,9,0,3,1,0.025021618891556723,0.043925982711565004,-44512.91000000003,0.058000000000000274,0.07418839999999705,0.0,574985.37
2012-04-06,9,0,4,2,0.10311679659334921,0.17896215341966015,102930.04000000004,0.04599999999999982,0.07418849999999111,-0.1280000000000001,677885.99
2012-04-13,9,0,4,2,0.09446342162620787,-0.14655285913196114,28166.290000000037,0.0,0.07418839999999705,0.0,578539.86
2012-04-20,9,0,4,2,0.09850731960903988,-0.061743075057957064,-7972.289999999921,-0.014000000000000234,0.05550490000001673,0.0,542819.03
2012-04-27,9,0,4,2,0.10595629279723655,0.013993540351744826,-24570.380000000005,-0.06299999999999972,0.05550489999998831,0.0,550414.99
2012-05-04,9,0,5,2,0.03744291188466735,0.06517644077971063,-91596.91000000003,-0.06499999999999995,0.05550479999999425,0.0,586289.08
2012-05-11,9,0,5,2,0.04408962908179023,0.010716931654261908,14032.44000000006,-0.06099999999999994,0.05550490000001673,0.0,592572.3
2012-05-18,9,0,5,2,0.032572401199082134,-0.03562159419196609,28644.900000000023,-0.058000000000000274,0.015986400000002732,0.0,571463.93
2012-05-25,9,0,5,2,0.03508891034006507,-0.042413753042996216,-3188.9899999999907,-0.06899999999999995,0.0001790000000028158,0.0,547226.0
2012-06-01,9,0,6,2,0.03428870732231443,0.06655858822497462,-2640.4899999999907,-0.06000000000000005,0.0001790000000028158,0.0,583648.59
2012-06-08,9,0,6,2,0.029607128662499267,-0.0019243942660770452,-10046.880000000005,-0.04899999999999993,0.0001790000000028158,0.0,582525.42
2012-06-15,9,0,6,2,0.03024275159616956,-0.03076143870253778,-6857.8300000000745,-0.05900000000000016,0.012276599999978544,0.0,564606.1
2012-06-22,9,0,6,2,0.0199302712871501,-0.004309163503546931,14947.119999999995,-0.04699999999999971,0.0425207000000114,0.0,562173.12
2012-06-29,9,0,6,2,0.027409893424480903,-0.03095562448805811,-38877.890000000014,-0.06000000000000005,0.042520800000005465,0.0,544770.7
2012-07-06,9,0,7,3,0.024804954741298315,0.062447668349270735,-3735.060000000056,-0.05900000000000016,0.04252069999998298,-0.26199999999999957,578790.36
2012-07-13,9,0,7,3,0.03386033190072587,-0.07300176872330766,-28068.459999999963,0.028999999999999915,0.0425207000000114,0.0,536537.64
2012-07-20,9,0,7,3,0.04943966084229125,-0.042021413446407974,-48181.54999999999,0.05500000000000016,0.009965800000003355,0.0,513991.57
2012-07-27,9,0,7,3,0.06726547124788042,-0.035098960864280326,-48819.69999999995,0.09600000000000009,0.009965800000003355,0.0,495951.0
2012-08-03,9,0,8,3,0.036494525839553975,0.07649251639778942,-44902.81999999995,0.009999999999999787,0.009965800000003355,0.0,533887.54
2012-08-10,9,0,8,3,0.03770202082057407,0.009039225751550584,2175.829999999958,0.0770000000000004,0.00996569999998087,0.0,538713.47
2012-08-17,9,0,8,3,0.03819497328715934,-0.0066083367100511214,21161.899999999965,0.07699999999999996,0.08252290000001494,0.0,535153.47
2012-08-24,9,0,8,3,0.03411356458239308,0.07051119373289327,76936.78000000003,0.04899999999999993,0.13694060000000263,0.0,572887.78
2012-08-31,9,0,8,3,0.0396089754451552,0.006967106193118688,42991.609999999986,0.017999999999999794,0.1369405999999742,0.0,576879.15
2012-09-07,9,1,9,3,0.0336157828769959,-0.01918401800446412,27098.820000000065,0.09200000000000008,0.13694060000000263,0.0,565812.29
2012-09-14,9,0,9,3,0.04402805896188425,-0.07490989635449607,-11726.119999999995,-0.0129999999999999,0.14640040000000454,0.0,523427.35
2012-09-21,9,0,9,3,0.046267608218154066,0.019734410133517066,-39130.90000000002,0.0040000000000000036,0.20315930000001003,0.0,533756.88
2012-09-28,9,0,9,3,0.04085207625973876,-0.032591280134880884,-60518.090000000026,-0.05500000000000016,0.2031594000000041,0.0,516361.06
2012-10-05,9,0,10,4,0.07656918006167165,0.17506014105711243,40943.01000000001,-0.04899999999999993,0.2031592999999816,-0.3230000000000004,606755.3
2012-10-12,9,0,10,4,0.07092880843589985,-0.07958809754113394,35037.45000000007,-0.016000000000000014,0.2031594000000041,0.0,558464.8
2012-10-19,9,0,10,4,0.06849280558796053,-0.029465312764564766,8252.579999999958,-0.007000000000000117,0.04489610000001676,0.0,542009.46
2012-10-26,9,0,10,4,0.05162620035694291,0.014247039156844332,33370.42999999999,-0.08800000000000008,0.018518799999981184,0.0,549731.49
2010-03-05,10,0,3,1,0.04318910916381583,-0.009809206509134416,-205958.65999999992,0.0519999999999996,0.02599999999999625,0.0,1987090.09
2010-03-12,10,0,3,1,0.03621266907210483,-0.02302057678723579,-234682.39000000013,0.15700000000000003,0.02600000000001046,0.0,1941346.13
2010-03-19,10,0,3,1,0.01604574985817701,0.0028479877516742746,-166557.52000000002,0.020000000000000018,0.0023594999999971833,0.0,1946875.06
2010-03-26,10,0,3,1,0.01973225765351167,-0.027399087438102043,-113242.5,-0.07399999999999984,-0.0015807000000052085,0.0,1893532.46
2010-04-02,10,0,4,2,0.054734377955096836,0.1294509152486354,151561.88000000012,0.10599999999999987,-0.0015805999999969345,-0.24100000000000144,2138651.97
2010-04-09,10,0,4,2,0.05384550747366946,-0.04562808786508643,99723.24000000022,-0.08199999999999985,-0.0015807000000052085,0.0,2041069.37
2010-04-16,10,0,4,2,0.07155846943493539,-0.10525263528892215,-120633.62000000011,0.10499999999999998,-0.039803199999994376,0.0,1826241.44
2010-04-23,10,0,4,2,0.07985098561572287,0.0017962520881138477,-64010.62999999989,-0.05900000000000016,-0.0907667000000032,0.0,1829521.83
2010-04-30,10,0,4,2,0.06098339461920562,-0.02122261640354406,-347957.3800000001,0.05500000000000016,-0.09076659999999492,0.0,1790694.59
2010-05-07,10,0,5,2,0.03030143810981075,0.0730094180940144,-119637.2100000002,0.021999999999999797,-0.0907667000000032,0.0,1921432.16
2010-05-14,10,0,5,2,0.03168126768769663,-0.05900585633999178,-18185.030000000028,0.018000000000000238,-0.08125160000000164,0.0,1808056.41
2010-05-21,10,0,5,2,0.03154041799281331,0.02187828310069162,18091.75,-0.02499999999999991,-0.02416130000000294,0.0,1847613.58
2010-05-28,10,0,5,2,0.027919258447344497,0.030853091045152325,113923.57999999984,-0.06200000000000028,-0.024161299999988728,0.0,1904618.17
2010-06-04,10,0,6,2,0.029684670089049535,0.014064819091797354,9974.120000000112,-0.11699999999999999,-0.02416130000000294,0.0,1931406.28
2010-06-11,10,0,6,2,0.0257828533350316,-0.05378701057138535,19465.300000000047,0.1160000000000001,-0.02416130000000294,0.0,1827521.71
2010-06-18,10,0,6,2,0.02703104550134052,0.0055345607905255,-9977.340000000084,-0.12199999999999989,0.0020968000000038955,0.0,1837636.24
2010-06-25,10,0,6,2,0.036662880885340324,-0.0378006966166492,-136445.85999999987,0.14900000000000002,0.012599999999991951,0.0,1768172.31
2010-07-02,10,0,7,3,0.01936078097787585,0.04395587441361992,-85512.40999999992,-0.10599999999999987,0.012600000000006162,-0.3249999999999993,1845893.87
2010-07-09,10,0,7,3,0.023353076759260266,-0.04122690975727661,-57728.33999999985,0.12199999999999989,0.012599999999991951,0.0,1769793.37
2010-07-16,10,0,7,3,0.022146558452564566,0.032918588682474104,-9583.770000000019,-0.129,-0.001993499999997539,0.0,1828052.47
2010-07-23,10,0,7,3,0.01847381551795394,0.001982196933329794,63503.71999999997,0.14100000000000001,-0.021451700000000073,0.0,1831676.03
2010-07-30,10,0,7,3,0.01683593866083369,0.0005393966966964481,-13229.840000000084,-0.0950000000000002,-0.0214515999999918,0.0,1832664.03
2010-08-06,10,0,8,3,0.03184919222988158,0.06360798165498993,179442.71999999997,0.10600000000000032,-0.02145160000000601,0.0,1949236.09
2010-08-13,10,0,8,3,0.03789669521900862,0.007059488622540355,134944.22999999998,-0.07400000000000029,-0.02145160000000601,0.0,1962996.7
2010-08-20,10,0,8,3,0.0350360605040362,0.010287261308182583,151514.53000000003,-0.008000000000000007,0.012645200000008572,0.0,1983190.56
2010-08-27,10,0,8,3,0.06275938666619275,-0.1288959039821166,-105098.6100000001,-0.019000000000000128,0.012645100000000298,0.0,1727565.42
2010-09-03,10,0,9,3,0.07084801019799494,0.022439688564731775,-182904.64000000013,0.06500000000000039,0.012645199999994361,0.0,1766331.45
2010-09-10,10,1,9,3,0.0690051066442208,-0.025930138989485818,-242466.46999999997,-0.12600000000000033,0.012645100000000298,0.0,1720530.23
2010-09-17,10,0,9,3,0.013158784192251517,-0.0021937713933686265,-266434.78,0.06700000000000017,0.03088610000000358,0.0,1716755.78
2010-09-24,10,0,9,3,0.0266487419705565,-0.03595096677059095,-72528.66999999993,-0.08899999999999997,0.044566599999996015,0.0,1655036.75
2010-10-01,10,0,10,4,0.0234894787818312,-0.005524819917140822,-120438.47999999998,0.06199999999999983,0.04456670000000429,-0.19599999999999973,1645892.97
2010-10-08,10,0,10,4,0.03471291256169037,0.07673612580045219,51662.189999999944,-0.07699999999999996,0.04456670000000429,0.0,1772192.42
2010-10-15,10,0,10,4,0.034150820861590075,-0.038563628434885144,-12905.530000000028,0.15600000000000014,0.04751069999998947,0.0,1703850.25
2010-10-22,10,0,10,4,0.03158226951692528,0.0213538777835669,85197.31000000006,-0.06600000000000028,0.054871000000005665,0.0,1740234.06
2010-10-29,10,0,10,4,0.01606830731640535,0.0006174456785428273,95415.59000000008,0.1160000000000001,0.054871000000005665,0.0,1741308.56
2010-11-05,10,0,11,4,0.031188744957531638,0.05220407346989653,60019.54000000004,-0.121,0.05487089999999739,0.0,1832211.96
2010-11-12,10,0,11,4,0.04204390967989551,0.0347610600686179,192051.34000000008,0.121,0.054870999999991454,0.0,1895901.59
2010-11-19,10,0,11,4,0.04821295918028851,0.02810037202405624,208943.06999999983,-0.08299999999999974,0.06103870000001166,0.0,1949177.13
2010-11-26,10,1,11,4,0.24413208523769644,0.5083012901962378,1198637.8199999998,0.11499999999999977,0.06206669999998837,0.0,2939946.38
2010-12-03,10,0,12,4,0.2125362511807562,-0.23426949031635058,418994.68000000017,-0.121,0.06206660000000852,0.0,2251206.64
2010-12-10,10,0,12,4,0.17375207302039208,0.07133222119494098,515888.6199999999,0.050000000000000266,0.062066700000002584,0.0,2411790.21
2010-12-17,10,0,12,4,0.12492518547278546,0.16579246335028452,862469.7200000002,0.03399999999999981,0.08608389999999133,0.0,2811646.85
2010-12-24,10,0,12,4,0.23930171827289043,0.33340276713627803,809111.31,0.11100000000000021,0.10409669999999949,0.0,3749057.69
2010-12-31,10,1,12,4,0.31912082811189263,-0.5446060633972267,-543908.5000000002,-0.08800000000000008,0.10409680000000776,0.0,1707298.14
2011-01-07,10,0,1,1,0.394168966722933,0.004106933543546187,-697480.31,0.1389999999999998,0.10409679999999355,-0.25900000000000034,1714309.9
2011-01-14,10,0,1,1,0.4589920384165321,-0.0020453186439627347,-1100843.26,0.02499999999999991,0.10916129999999669,0.0,1710803.59
2011-01-21,10,0,1,1,0.009908126168456906,-0.019433797190009483,-2071501.51,0.02400000000000002,0.13954840000000956,0.0,1677556.18
2011-01-28,10,0,1,1,0.010650909632588076,0.022778891375190957,8470.910000000149,-0.10499999999999998,0.13954839999999535,0.0,1715769.05
2011-02-04,10,0,2,1,0.07602173723887733,0.14703427597088314,253736.01,0.11699999999999999,0.1395483000000013,0.0,1968045.91
2011-02-11,10,1,2,1,0.11164824292699468,0.07487752153098914,404604.72,0.03299999999999992,0.13954839999999535,0.0,2115408.31
2011-02-18,10,0,2,1,0.09436317639314389,-0.0040057325859707005,429378.3699999999,0.04900000000000038,0.13612100000000282,0.0,2106934.55
2011-02-25,10,0,2,1,0.04055710851629415,-0.0659431210143665,252227.65999999992,-0.03200000000000003,0.13474999999999682,0.0,1967996.71
2011-03-04,10,0,3,1,0.04207673448945045,-0.005078016619245229,-10042.719999999972,0.2759999999999998,0.13474999999999682,0.0,1958003.19
2011-03-11,10,0,3,1,0.03928778390398084,-0.012530132803307614,-181939.16000000015,-0.04400000000000004,0.13474999999999682,0.0,1933469.15
2011-03-18,10,0,3,1,0.019193476526259103,-0.02520590514723231,-222200.23999999976,0.262,0.112693500000006,0.0,1884734.31
2011-03-25,10,0,3,1,0.03303136151387806,-0.03657569113813175,-152197.85999999987,-0.1759999999999997,0.10387099999999805,0.0,1815798.85
2011-04-01,10,0,4,2,0.029175586661779503,0.006572495626373964,-130270.01000000001,0.055999999999999606,0.10387099999999805,-0.25,1827733.18
2011-04-08,10,0,4,2,0.017933128711689724,0.02351959819430549,-62748.419999999925,0.04600000000000026,0.10387099999999805,0.0,1870720.73
2011-04-15,10,0,4,2,0.02013787946155886,-0.04755039518913118,-102967.09000000008,0.27100000000000035,0.08692680000001474,0.0,1781767.22
2011-04-22,10,0,4,2,0.05139223822703069,0.12519251532756326,189032.2899999998,-0.1720000000000006,0.04456669999999008,0.0,2004831.14
2011-04-29,10,0,4,2,0.04880416967286603,-0.06543433877428695,45913.16000000015,0.23399999999999999,0.0445667000000185,0.0,1873646.34
2011-05-06,10,0,5,2,0.05028548994755914,-0.017226490032265174,-29350.73999999999,0.041999999999999815,0.044566599999996015,0.0,1841369.99
2011-05-13,10,0,5,2,0.06450862332851995,-0.06971686879723726,-68771.78000000003,0.009000000000000341,0.04456669999999008,0.0,1712995.44
2011-05-20,10,0,5,2,0.04603580166243327,0.004619142477110261,-283923.1299999999,-0.21199999999999974,-0.013322600000009288,0.0,1720908.01
2011-05-27,10,0,5,2,0.033765749490626114,0.012837624016869942,-130645.9600000002,-0.057000000000000384,-0.013322599999980866,0.0,1743000.38
2011-06-03,10,0,6,2,0.02044880561326523,0.028233218170612195,-49159.10000000009,-0.040000000000000036,-0.013322500000015225,0.0,1792210.89
2011-06-10,10,0,6,2,0.017380018137623507,-0.029096904996487205,27067.66000000015,0.08800000000000008,-0.013322599999980866,0.0,1740063.1
2011-06-17,10,0,6,2,0.02152923321236621,0.04475220467579599,97026.75,-0.04599999999999982,0.007490300000000616,0.0,1817934.76
2011-06-24,10,0,6,2,0.02734493915736167,-0.05837482858845833,-31187.25,-0.1280000000000001,0.023099999999999454,0.0,1711813.13
2011-07-01,10,0,7,3,0.02560891156073008,0.023108024647526815,-40841.1399999999,0.03500000000000014,0.023099999999999454,-0.2370000000000001,1751369.75
2011-07-08,10,0,7,3,0.030522717135289854,-0.02949769459019158,-40354.720000000205,-0.04899999999999993,0.023099999999999454,0.0,1699708.38
2011-07-15,10,0,7,3,0.020125329946067576,0.044337029155554264,-42866.3600000001,-0.014000000000000234,0.021338700000001154,0.0,1775068.4
2011-07-22,10,0,7,3,0.020207162393576873,-0.00040888001836991705,62529.480000000214,-0.08199999999999985,0.016935499999988224,0.0,1774342.61
2011-07-29,10,0,7,3,0.02024772166471636,-0.016063008259718292,-5528.4199999999255,-0.0030000000000001137,0.016935499999988224,0.0,1745841.33
2011-08-05,10,0,8,3,0.034598225602656504,0.08045327349421827,186591.6000000001,0.10899999999999999,0.016935500000016646,0.0,1886299.98
2011-08-12,10,0,8,3,0.04567824074205009,0.01648605753576904,142329.22999999998,-0.008999999999999897,0.01693539999999416,0.0,1917397.63
2011-08-19,10,0,8,3,0.048636920469431084,0.019532750752383032,180507.06999999983,-0.051000000000000156,0.03899999999998727,0.0,1954849.68
2011-08-26,10,0,8,3,0.05320365097884374,-0.11584042103943248,-17442.26000000001,-0.08000000000000007,0.04267750000002479,0.0,1728399.07
2011-09-02,10,0,9,3,0.061384541264198955,0.017466035780729694,-127712.62999999989,0.13500000000000023,0.04267740000000231,0.0,1758587.35
2011-09-09,10,1,9,3,0.06937643087098808,-0.05004444618574111,-246817.80999999982,-0.027000000000000135,0.042677399999973886,0.0,1670579.82
2011-09-16,10,0,9,3,0.029371311602116187,-0.011783645273531484,-303955.3799999999,0.0129999999999999,0.06198710000001029,0.0,1650894.3
2011-09-23,10,0,9,3,0.027768134278630428,0.021210461505621447,-42488.54000000004,0.0050000000000003375,0.08773329999999646,0.0,1685910.53
2011-09-30,10,0,9,3,0.015183487323767652,-0.03452331482857518,-130880.04000000004,0.08799999999999963,0.08773340000001895,0.0,1627707.31
2011-10-07,10,0,10,4,0.0419718778859272,0.09861741666565349,117647.78000000003,-0.04999999999999982,0.08773329999999646,-0.383,1788227.6
2011-10-14,10,0,10,4,0.039011638337331206,-0.04668006466290986,53858.71999999997,-0.129,0.07684519999997974,0.0,1704753.02
2011-10-21,10,0,10,4,0.03984104360233916,0.024153375601587257,60018.03000000003,0.14400000000000013,0.011516100000022789,0.0,1745928.56
2011-10-28,10,0,10,4,0.020759454537573153,0.01481412847728425,144085.65999999992,0.0009999999999998899,0.011516099999994367,0.0,1771792.97
2011-11-04,10,0,11,4,0.04845808448906962,0.07486519150146531,116210.98999999999,-0.015000000000000124,0.011516099999994367,0.0,1904438.59
2011-11-11,10,0,11,4,0.08078515477580087,0.0903847731839964,371817.82000000007,-0.1509999999999998,0.01151619999998843,0.0,2076570.84
2011-11-18,10,0,11,4,0.06670711438401875,-0.09991616274453707,123159.29000000004,-0.008000000000000007,0.010123600000014221,0.0,1869087.85
2011-11-25,10,1,11,4,0.2310057094468747,0.5784162526122034,1178405.6700000002,0.09099999999999975,0.009566699999993489,0.0,2950198.64
2011-12-02,10,0,12,4,0.2152751499775942,-0.2989973109064955,163658.58999999985,-0.05899999999999972,0.009566699999993489,0.0,2068097.18
2011-12-09,10,0,12,4,0.2037336843781852,0.17465993546782932,352740.0599999998,-0.05699999999999994,0.009566599999999426,0.0,2429310.9
2011-12-16,10,0,12,4,0.14551664410318116,0.051751416420187324,685943.3300000001,-0.15500000000000025,0.042531200000013314,0.0,2555031.18
2011-12-23,10,0,12,4,0.22954972559459252,0.3651445498211101,537788.25,0.052000000000000046,0.0864838999999904,0.0,3487986.89
2011-12-30,10,1,12,4,0.24994230605362935,-0.4464743042655186,-137406.80999999982,-0.11299999999999999,0.08648390000001882,0.0,1930690.37
2012-01-06,10,0,1,1,0.33314346499261915,-0.12808298722699907,-745909.1199999999,0.015000000000000124,0.08648379999999634,-0.32899999999999974,1683401.78
2012-01-13,10,0,1,1,0.39188717226972014,0.01672859701977969,-843468.4500000002,0.03399999999999981,0.0864838999999904,0.0,1711562.73
2012-01-20,10,0,1,1,0.06927175726499518,-0.021033286930710382,-1812423.9500000002,0.18300000000000027,0.0352258000000063,0.0,1675562.94
2012-01-27,10,0,1,1,0.019550210568497612,-0.02575668091584782,-298284.3700000001,0.01499999999999968,0.0352258000000063,0.0,1632406.0
2012-02-03,10,0,2,1,0.05945308891722853,0.14395745298657325,184001.22999999998,-0.13199999999999967,0.03522579999997788,0.0,1867403.01
2012-02-10,10,1,2,1,0.14446404032735854,0.18806480878490173,507033.06999999983,0.17899999999999983,0.0352258000000063,0.0,2218595.8
2012-02-17,10,0,2,1,0.13912751251689617,-0.022485411718529358,493146.81999999983,0.05900000000000016,0.06971749999999588,0.0,2168709.76
2012-02-24,10,0,2,1,0.07561809129034999,-0.05961794537227505,407009.74,0.16900000000000004,0.09558620000001383,0.0,2039415.74
2012-03-02,10,0,3,1,0.05088955327645464,-0.02404841692552595,122968.01000000001,-0.06800000000000006,0.09558619999998541,0.0,1990371.02
2012-03-09,10,0,3,1,0.052124321346780036,-0.03662026791366768,-301112.6999999997,0.08099999999999996,0.09558620000001383,0.0,1917483.1
2012-03-16,10,0,3,1,0.028611247440823027,0.00695263494108489,-237895.09999999986,0.3099999999999996,0.08481419999998252,0.0,1930814.66
2012-03-23,10,0,3,1,0.032798514021818354,-0.04835107788129178,-201958.05000000005,0.015000000000000568,0.07045170000000667,0.0,1837457.69
2012-03-30,10,0,3,1,0.030535825586341728,-0.01180830999161675,-174610.6000000001,0.005999999999999339,0.0704516000000126,0.0,1815760.42
